Tag,Simple Value
train/loss,0.08566000312566757
train/loss,0.0856499969959259
train/loss,0.08566000312566757
train/loss,0.08561000227928162
train/loss,0.08557000011205673
train/loss,0.0855100005865097
train/loss,0.0855100005865097
train/loss,0.08556000143289566
train/loss,0.0855100005865097
train/loss,0.08561000227928162
train/loss,0.08556000143289566
train/loss,0.08547999709844589
train/loss,0.08547999709844589
train/loss,0.08545000106096268
train/loss,0.08538000285625458
train/loss,0.08538000285625458
train/loss,0.0853400006890297
train/loss,0.08533000200986862
train/loss,0.0853400006890297
train/loss,0.08525999635457993
train/loss,0.0851999968290329
train/loss,0.08517000079154968
train/loss,0.08522000163793564
train/loss,0.08518999814987183
train/loss,0.08513999730348587
train/loss,0.08513999730348587
train/loss,0.08508999645709991
train/loss,0.08507999777793884
train/loss,0.08502999693155289
train/loss,0.08495000004768372
train/loss,0.08495999872684479
train/loss,0.0849900022149086
train/loss,0.08494000136852264
train/loss,0.08495999872684479
train/loss,0.08496999740600586
train/loss,0.0849900022149086
train/loss,0.08498000353574753
train/loss,0.08494000136852264
train/loss,0.08495999872684479
train/loss,0.08489999920129776
train/loss,0.08487000316381454
train/loss,0.08490999788045883
train/loss,0.08490999788045883
train/loss,0.08485999703407288
train/loss,0.08488000184297562
train/loss,0.08489000052213669
train/loss,0.08481000363826752
train/loss,0.08479999750852585
train/loss,0.08473999798297882
train/loss,0.08473999798297882
train/loss,0.0846799984574318
train/loss,0.0846100002527237
train/loss,0.0846100002527237
train/loss,0.08456999808549881
train/loss,0.08455999940633774
train/loss,0.08451999723911285
train/loss,0.08449999988079071
train/loss,0.08448000252246857
train/loss,0.08448000252246857
train/loss,0.08455999940633774
train/loss,0.08448000252246857
train/loss,0.08444000035524368
train/loss,0.08448000252246857
train/loss,0.08448000252246857
train/loss,0.08444000035524368
train/loss,0.08448000252246857
train/loss,0.08444000035524368
train/loss,0.08438000082969666
train/loss,0.08432000130414963
train/loss,0.08427999913692474
train/loss,0.08432000130414963
train/loss,0.08428999781608582
train/loss,0.0843299999833107
train/loss,0.08438000082969666
train/loss,0.08437000215053558
train/loss,0.0843999981880188
train/loss,0.08437000215053558
train/loss,0.0843299999833107
train/loss,0.0842600017786026
train/loss,0.08423999696969986
train/loss,0.08427999913692474
train/loss,0.08422999829053879
train/loss,0.0841900035738945
train/loss,0.08412999659776688
train/loss,0.08408000320196152
train/loss,0.08410000056028366
train/loss,0.08404000103473663
train/loss,0.08403000235557556
train/loss,0.08399000018835068
train/loss,0.0839800015091896
train/loss,0.08404000103473663
train/loss,0.08400999754667282
train/loss,0.08399000018835068
train/loss,0.08397000283002853
train/loss,0.08399000018835068
train/loss,0.0839499980211258
train/loss,0.08393999934196472
train/loss,0.08399000018835068
train/loss,0.08393000066280365
train/loss,0.08393000066280365
train/loss,0.0838799998164177
train/loss,0.08389999717473984
train/loss,0.08400999754667282
train/loss,0.08399999886751175
train/loss,0.08393000066280365
train/loss,0.0838799998164177
train/loss,0.08383999764919281
train/loss,0.08377999812364578
train/loss,0.08376999944448471
train/loss,0.08370000123977661
train/loss,0.08372999727725983
train/loss,0.08375000208616257
train/loss,0.0836699977517128
train/loss,0.08360999822616577
train/loss,0.08354999870061874
train/loss,0.08348999917507172
train/loss,0.0835300013422966
train/loss,0.08355999737977982
train/loss,0.08350999653339386
train/loss,0.08348999917507172
train/loss,0.08348000049591064
train/loss,0.08342000097036362
train/loss,0.08348000049591064
train/loss,0.0834600031375885
train/loss,0.0834600031375885
train/loss,0.08348000049591064
train/loss,0.08347000181674957
train/loss,0.08344999700784683
train/loss,0.08342000097036362
train/loss,0.08348000049591064
train/loss,0.08342000097036362
train/loss,0.08341000229120255
train/loss,0.08337999880313873
train/loss,0.08336000144481659
train/loss,0.08332999795675278
train/loss,0.08330000191926956
train/loss,0.08324000239372253
train/loss,0.0832500010728836
train/loss,0.08330000191926956
train/loss,0.08331000059843063
train/loss,0.08331000059843063
train/loss,0.08325999975204468
train/loss,0.08330000191926956
train/loss,0.0832500010728836
train/loss,0.08327999711036682
train/loss,0.08329000324010849
train/loss,0.08330000191926956
train/loss,0.08337000012397766
train/loss,0.08330000191926956
train/loss,0.08331000059843063
train/loss,0.08335000276565552
train/loss,0.08335000276565552
train/loss,0.08330000191926956
train/loss,0.0832500010728836
train/loss,0.08325999975204468
train/loss,0.08325999975204468
train/loss,0.0831800028681755
train/loss,0.0831499993801117
train/loss,0.08315999805927277
train/loss,0.08313000202178955
train/loss,0.08312000334262848
train/loss,0.08309999853372574
train/loss,0.08310999721288681
train/loss,0.08308999985456467
train/loss,0.0830800011754036
train/loss,0.08307000249624252
train/loss,0.08297999948263168
train/loss,0.08299999684095383
train/loss,0.08297999948263168
train/loss,0.08291999995708466
train/loss,0.08287999778985977
train/loss,0.08286000043153763
train/loss,0.08291000127792358
train/loss,0.0828699991106987
train/loss,0.08292999863624573
train/loss,0.0828699991106987
train/loss,0.08284000307321548
train/loss,0.08282999694347382
train/loss,0.08281999826431274
train/loss,0.08282999694347382
train/loss,0.08276999741792679
train/loss,0.08278000354766846
train/loss,0.08270999789237976
train/loss,0.08263000100851059
train/loss,0.08268000185489655
train/loss,0.08269000053405762
train/loss,0.0826599970459938
train/loss,0.08264999836683273
train/loss,0.08258000016212463
train/loss,0.08258000016212463
train/loss,0.08254999667406082
train/loss,0.08251000195741653
train/loss,0.0824199989438057
train/loss,0.08239000290632248
train/loss,0.08236999809741974
train/loss,0.08237999677658081
train/loss,0.08239000290632248
train/loss,0.08236999809741974
train/loss,0.0823500007390976
train/loss,0.08229000121355057
train/loss,0.08224000036716461
train/loss,0.08225999772548676
train/loss,0.08224999904632568
train/loss,0.0822800025343895
train/loss,0.08230999857187271
train/loss,0.08235999941825867
train/loss,0.0824199989438057
train/loss,0.08239000290632248
train/loss,0.0824500024318695
train/loss,0.0824899971485138
train/loss,0.0824899971485138
train/loss,0.0824899971485138
train/loss,0.0824199989438057
train/loss,0.08236999809741974
train/loss,0.08231999725103378
train/loss,0.08229999989271164
train/loss,0.08233000338077545
train/loss,0.08233000338077545
train/loss,0.08236999809741974
train/loss,0.08239000290632248
train/loss,0.08235999941825867
train/loss,0.0823500007390976
train/loss,0.08236999809741974
train/loss,0.08239000290632248
train/loss,0.08240000158548355
train/loss,0.0824500024318695
train/loss,0.08251000195741653
train/loss,0.08246000111103058
train/loss,0.08242999762296677
train/loss,0.08241000026464462
train/loss,0.08241000026464462
train/loss,0.0824199989438057
train/loss,0.08236999809741974
train/loss,0.0823500007390976
train/loss,0.08234000205993652
train/loss,0.08235999941825867
train/loss,0.08235999941825867
train/loss,0.08239000290632248
train/loss,0.08241000026464462
train/loss,0.08240000158548355
train/loss,0.08239000290632248
train/loss,0.08235999941825867
train/loss,0.08233000338077545
train/loss,0.0822800025343895
train/loss,0.08233000338077545
train/loss,0.08234000205993652
train/loss,0.08237999677658081
train/loss,0.08236999809741974
train/loss,0.0823500007390976
train/loss,0.08231999725103378
train/loss,0.08237999677658081
train/loss,0.08229999989271164
train/loss,0.08224999904632568
train/loss,0.08223000168800354
train/loss,0.0822099968791008
train/loss,0.08224999904632568
train/loss,0.08218999952077866
train/loss,0.08218999952077866
train/loss,0.08218000084161758
train/loss,0.08216000348329544
train/loss,0.08214999735355377
train/loss,0.08217000216245651
train/loss,0.0821399986743927
train/loss,0.08211000263690948
train/loss,0.0820700004696846
train/loss,0.08218000084161758
train/loss,0.08214999735355377
train/loss,0.08214999735355377
train/loss,0.08212999999523163
train/loss,0.08205000311136246
train/loss,0.08202999830245972
train/loss,0.08197999745607376
train/loss,0.08201999962329865
train/loss,0.08196999877691269
train/loss,0.08196999877691269
train/loss,0.08195000141859055
train/loss,0.08196000009775162
train/loss,0.0820000022649765
train/loss,0.08207999914884567
train/loss,0.08206000179052353
train/loss,0.08199000358581543
train/loss,0.08199000358581543
train/loss,0.08201999962329865
train/loss,0.08201000094413757
train/loss,0.0820700004696846
train/loss,0.08208999782800674
train/loss,0.08209999650716782
train/loss,0.08207999914884567
train/loss,0.08203999698162079
train/loss,0.08205000311136246
train/loss,0.08212999999523163
train/loss,0.08209999650716782
train/loss,0.08205000311136246
train/loss,0.08197999745607376
train/loss,0.08201000094413757
train/loss,0.08202999830245972
train/loss,0.08201000094413757
train/loss,0.0820000022649765
train/loss,0.08199000358581543
train/loss,0.0820000022649765
train/loss,0.08199000358581543
train/loss,0.0820000022649765
train/loss,0.08196999877691269
train/loss,0.08191999793052673
train/loss,0.08191999793052673
train/loss,0.08190000057220459
train/loss,0.08189000189304352
train/loss,0.08189000189304352
train/loss,0.08196000009775162
train/loss,0.08195000141859055
train/loss,0.08191999793052673
train/loss,0.08188000321388245
train/loss,0.08186999708414078
train/loss,0.0818599984049797
train/loss,0.0818599984049797
train/loss,0.08179999887943268
train/loss,0.08184999972581863
train/loss,0.08184000104665756
train/loss,0.08180999755859375
train/loss,0.08178000152111053
train/loss,0.08182000368833542
train/loss,0.0817900002002716
train/loss,0.08182000368833542
train/loss,0.08179999887943268
train/loss,0.08174999803304672
train/loss,0.0817900002002716
train/loss,0.08173999935388565
train/loss,0.08173999935388565
train/loss,0.08173999935388565
train/loss,0.08173999935388565
train/loss,0.08174999803304672
train/loss,0.08172000199556351
train/loss,0.08167999982833862
train/loss,0.08167000114917755
train/loss,0.0816200003027916
train/loss,0.08160000294446945
train/loss,0.08161000162363052
train/loss,0.08157999813556671
train/loss,0.08157999813556671
train/loss,0.08156000077724457
train/loss,0.0815500020980835
train/loss,0.08156999945640564
train/loss,0.08156000077724457
train/loss,0.08151999861001968
train/loss,0.08150000125169754
train/loss,0.08144000172615051
train/loss,0.08143000304698944
train/loss,0.08139999955892563
train/loss,0.08145000040531158
train/loss,0.08149000257253647
train/loss,0.08150999993085861
train/loss,0.08146999776363373
train/loss,0.08144000172615051
train/loss,0.08139999955892563
train/loss,0.08138000220060349
train/loss,0.08137000352144241
train/loss,0.08138000220060349
train/loss,0.08134999871253967
train/loss,0.08132000267505646
train/loss,0.08134999871253967
train/loss,0.0814099982380867
train/loss,0.08144000172615051
train/loss,0.08143000304698944
train/loss,0.08143000304698944
train/loss,0.08138000220060349
train/loss,0.08137000352144241
train/loss,0.08138000220060349
train/loss,0.08139000087976456
train/loss,0.08138000220060349
train/loss,0.0814099982380867
train/loss,0.08139999955892563
train/loss,0.08135999739170074
train/loss,0.08133000135421753
train/loss,0.08132000267505646
train/loss,0.0813400000333786
train/loss,0.08129999786615372
train/loss,0.0813400000333786
train/loss,0.0814099982380867
train/loss,0.08144000172615051
train/loss,0.08139999955892563
train/loss,0.08145999908447266
train/loss,0.08146999776363373
train/loss,0.08144000172615051
train/loss,0.08144000172615051
train/loss,0.08143000304698944
train/loss,0.08145000040531158
train/loss,0.08141999691724777
train/loss,0.08137000352144241
train/loss,0.0814099982380867
train/loss,0.08135999739170074
train/loss,0.08134999871253967
train/loss,0.08130999654531479
train/loss,0.08126000314950943
train/loss,0.0812700018286705
train/loss,0.08124999701976776
train/loss,0.08124999701976776
train/loss,0.08122999966144562
train/loss,0.0812000036239624
train/loss,0.08117000013589859
train/loss,0.08121000230312347
train/loss,0.0812000036239624
train/loss,0.08122999966144562
train/loss,0.08123999834060669
train/loss,0.08122999966144562
train/loss,0.08122000098228455
train/loss,0.08118999749422073
train/loss,0.08121000230312347
train/loss,0.08118999749422073
train/loss,0.08117999881505966
train/loss,0.08118999749422073
train/loss,0.0812000036239624
train/loss,0.08118999749422073
train/loss,0.08126000314950943
train/loss,0.08124999701976776
train/loss,0.08122999966144562
train/loss,0.0812700018286705
train/loss,0.08129999786615372
train/loss,0.08128999918699265
train/loss,0.0812700018286705
train/loss,0.0812700018286705
train/loss,0.08123999834060669
train/loss,0.08122000098228455
train/loss,0.08117000013589859
train/loss,0.08121000230312347
train/loss,0.08118999749422073
train/loss,0.08117999881505966
train/loss,0.08116000145673752
train/loss,0.08122000098228455
train/loss,0.08122999966144562
train/loss,0.08122000098228455
train/loss,0.0812000036239624
train/loss,0.08122000098228455
train/loss,0.08126000314950943
train/loss,0.08122999966144562
train/loss,0.08123999834060669
train/loss,0.08122000098228455
train/loss,0.08121000230312347
train/loss,0.08116000145673752
train/loss,0.08118999749422073
train/loss,0.08117000013589859
train/loss,0.08121000230312347
train/loss,0.08121000230312347
train/loss,0.08117999881505966
train/loss,0.08121000230312347
train/loss,0.0812000036239624
train/loss,0.08116000145673752
train/loss,0.08115000277757645
train/loss,0.08111000061035156
train/loss,0.08110000193119049
train/loss,0.08110000193119049
train/loss,0.08111999928951263
train/loss,0.08111000061035156
train/loss,0.08106999844312668
train/loss,0.0810299962759018
train/loss,0.08099000155925751
train/loss,0.08098000288009644
train/loss,0.08094000071287155
train/loss,0.08093000203371048
train/loss,0.08094000071287155
train/loss,0.0808899998664856
train/loss,0.08089999854564667
train/loss,0.08085999637842178
train/loss,0.08088000118732452
train/loss,0.08090999722480774
train/loss,0.08088000118732452
train/loss,0.08084999769926071
train/loss,0.08087000250816345
train/loss,0.08087000250816345
train/loss,0.0808899998664856
train/loss,0.08088000118732452
train/loss,0.08089999854564667
train/loss,0.08090999722480774
train/loss,0.0808899998664856
train/loss,0.08087000250816345
train/loss,0.08083000034093857
train/loss,0.08083000034093857
train/loss,0.08088000118732452
train/loss,0.08088000118732452
train/loss,0.08084999769926071
train/loss,0.0808200016617775
train/loss,0.08079999685287476
train/loss,0.08079999685287476
train/loss,0.08077000081539154
train/loss,0.08077000081539154
train/loss,0.08076000213623047
train/loss,0.08071999996900558
train/loss,0.08071000128984451
train/loss,0.08066999912261963
train/loss,0.08064000308513641
train/loss,0.08064000308513641
train/loss,0.08060000091791153
train/loss,0.08058000355958939
train/loss,0.08056999742984772
train/loss,0.08056999742984772
train/loss,0.0805400013923645
train/loss,0.08055999875068665
train/loss,0.08059000223875046
train/loss,0.08060000091791153
train/loss,0.08058000355958939
train/loss,0.08055999875068665
train/loss,0.08059000223875046
train/loss,0.08059000223875046
train/loss,0.08055000007152557
train/loss,0.08053000271320343
train/loss,0.0805400013923645
train/loss,0.08049999922513962
train/loss,0.08049000054597855
train/loss,0.08055999875068665
train/loss,0.08055000007152557
train/loss,0.08055000007152557
train/loss,0.08053000271320343
train/loss,0.08055999875068665
train/loss,0.08058000355958939
train/loss,0.08056999742984772
train/loss,0.08060000091791153
train/loss,0.08056999742984772
train/loss,0.08056999742984772
train/loss,0.08055999875068665
train/loss,0.0805400013923645
train/loss,0.08051999658346176
train/loss,0.08049000054597855
train/loss,0.08044999837875366
train/loss,0.08042000234127045
train/loss,0.08043000102043152
train/loss,0.08043999969959259
train/loss,0.0803999975323677
train/loss,0.0803999975323677
train/loss,0.08036000281572342
train/loss,0.08032000064849854
train/loss,0.08028999716043472
train/loss,0.08028999716043472
train/loss,0.08028999716043472
train/loss,0.08025000244379044
train/loss,0.08023999631404877
train/loss,0.08021999895572662
train/loss,0.08021999895572662
train/loss,0.08026999980211258
train/loss,0.08031000196933746
train/loss,0.08028999716043472
train/loss,0.0803299993276596
train/loss,0.08031000196933746
train/loss,0.08031000196933746
train/loss,0.08027999848127365
train/loss,0.08026999980211258
train/loss,0.08026999980211258
train/loss,0.08036000281572342
train/loss,0.08033999800682068
train/loss,0.08031000196933746
train/loss,0.08032000064849854
train/loss,0.08032000064849854
train/loss,0.0803999975323677
train/loss,0.0803999975323677
train/loss,0.08038999885320663
train/loss,0.08038000017404556
train/loss,0.08034999668598175
train/loss,0.08033999800682068
train/loss,0.08031000196933746
train/loss,0.08031000196933746
train/loss,0.08030000329017639
train/loss,0.08036000281572342
train/loss,0.08034999668598175
train/loss,0.08036000281572342
train/loss,0.08034999668598175
train/loss,0.08033999800682068
train/loss,0.08031000196933746
train/loss,0.08031000196933746
train/loss,0.08027999848127365
train/loss,0.08026999980211258
train/loss,0.08023999631404877
train/loss,0.0802299976348877
train/loss,0.08021000027656555
train/loss,0.08019000291824341
train/loss,0.08019000291824341
train/loss,0.08021000027656555
train/loss,0.08021000027656555
train/loss,0.0802299976348877
train/loss,0.08021000027656555
train/loss,0.08019000291824341
train/loss,0.0801599994301796
train/loss,0.0801599994301796
train/loss,0.08013000339269638
train/loss,0.08011999726295471
train/loss,0.0801599994301796
train/loss,0.08014000207185745
train/loss,0.0801599994301796
train/loss,0.08014000207185745
train/loss,0.08014000207185745
train/loss,0.08011999726295471
train/loss,0.08011999726295471
train/loss,0.08013000339269638
train/loss,0.08015000075101852
train/loss,0.08015000075101852
train/loss,0.08015000075101852
train/loss,0.08015000075101852
train/loss,0.08017999678850174
train/loss,0.0801599994301796
train/loss,0.0801599994301796
train/loss,0.08013000339269638
train/loss,0.08010999858379364
train/loss,0.08009999990463257
train/loss,0.0800900012254715
train/loss,0.0800900012254715
train/loss,0.0800900012254715
train/loss,0.08005999773740768
train/loss,0.08009999990463257
train/loss,0.08008000254631042
train/loss,0.08005999773740768
train/loss,0.08008000254631042
train/loss,0.08004999905824661
train/loss,0.08004000037908554
train/loss,0.08004000037908554
train/loss,0.08004000037908554
train/loss,0.08000999689102173
train/loss,0.07998999953269958
train/loss,0.07997000217437744
train/loss,0.07993999868631363
train/loss,0.07992000132799149
train/loss,0.07993000000715256
train/loss,0.07993000000715256
train/loss,0.07991000264883041
train/loss,0.0798799991607666
train/loss,0.07989999651908875
train/loss,0.07989999651908875
train/loss,0.07993999868631363
train/loss,0.07993999868631363
train/loss,0.07992000132799149
train/loss,0.07989999651908875
train/loss,0.07989999651908875
train/loss,0.07988999783992767
train/loss,0.07987000048160553
train/loss,0.07989999651908875
train/loss,0.07988999783992767
train/loss,0.07987000048160553
train/loss,0.07983999699354172
train/loss,0.07977999746799469
metrics/accuracy_top1,0.24365000426769257
metrics/accuracy_top5,1.0
val/loss,0.35214000940322876
train/loss,0.06976000219583511
train/loss,0.06729999929666519
train/loss,0.07270999997854233
train/loss,0.07440999895334244
train/loss,0.07334999740123749
train/loss,0.07106000185012817
train/loss,0.0709099993109703
train/loss,0.06915000081062317
train/loss,0.06990999728441238
train/loss,0.06965000182390213
train/loss,0.06949000060558319
train/loss,0.06926999986171722
train/loss,0.06955999881029129
train/loss,0.07015000283718109
train/loss,0.07158999890089035
train/loss,0.07067999988794327
train/loss,0.07009000331163406
train/loss,0.06943999975919724
train/loss,0.0690699964761734
train/loss,0.06903000175952911
train/loss,0.06885000318288803
train/loss,0.06962999701499939
train/loss,0.07056999951601028
train/loss,0.07063999772071838
train/loss,0.0710500031709671
train/loss,0.0715700015425682
train/loss,0.07179000228643417
train/loss,0.07214000076055527
train/loss,0.07197000086307526
train/loss,0.07209999859333038
train/loss,0.07254000008106232
train/loss,0.07222999632358551
train/loss,0.07263000309467316
train/loss,0.07236000150442123
train/loss,0.07264000177383423
train/loss,0.07355000078678131
train/loss,0.07312999665737152
train/loss,0.07294999808073044
train/loss,0.07295999675989151
train/loss,0.07304999977350235
train/loss,0.07312999665737152
train/loss,0.0729999989271164
train/loss,0.07282999902963638
train/loss,0.07248000055551529
train/loss,0.07269000262022018
train/loss,0.07281000167131424
train/loss,0.07288999855518341
train/loss,0.07326000183820724
train/loss,0.07319000363349915
train/loss,0.07328999787569046
train/loss,0.07366999983787537
train/loss,0.07333999872207642
train/loss,0.07339999824762344
train/loss,0.07326000183820724
train/loss,0.07316000014543533
train/loss,0.07338999956846237
train/loss,0.07319000363349915
train/loss,0.07299000024795532
train/loss,0.0729999989271164
train/loss,0.07298000156879425
train/loss,0.07309000194072723
train/loss,0.07287000119686127
train/loss,0.07276999950408936
train/loss,0.07284999638795853
train/loss,0.0729300007224083
train/loss,0.07317999750375748
train/loss,0.07339999824762344
train/loss,0.07332000136375427
train/loss,0.07326000183820724
train/loss,0.07311999797821045
train/loss,0.07309000194072723
train/loss,0.07316000014543533
train/loss,0.07327000051736832
train/loss,0.07314000278711319
train/loss,0.07333999872207642
train/loss,0.07357999682426453
train/loss,0.07365000247955322
train/loss,0.07378999888896942
train/loss,0.0737600028514862
train/loss,0.07407999783754349
train/loss,0.07388000190258026
train/loss,0.07373999804258347
train/loss,0.07371000200510025
train/loss,0.0736600011587143
train/loss,0.07389000058174133
train/loss,0.0741799995303154
train/loss,0.0740400031208992
train/loss,0.07378999888896942
train/loss,0.07387000322341919
train/loss,0.07408999651670456
train/loss,0.0738999992609024
train/loss,0.07435999810695648
train/loss,0.07462000101804733
train/loss,0.0746299996972084
train/loss,0.07452999800443649
train/loss,0.07463999837636948
train/loss,0.07455000281333923
train/loss,0.0749099999666214
train/loss,0.07492999732494354
train/loss,0.07489000260829926
train/loss,0.07491999864578247
train/loss,0.07486999779939651
train/loss,0.0749099999666214
train/loss,0.07480999827384949
train/loss,0.07485000044107437
train/loss,0.07468000054359436
train/loss,0.07462000101804733
train/loss,0.0748400017619133
train/loss,0.07473000138998032
train/loss,0.07470999658107758
train/loss,0.07466000318527222
train/loss,0.07450000196695328
train/loss,0.07458999752998352
train/loss,0.07458999752998352
train/loss,0.07453999668359756
train/loss,0.07467000186443329
train/loss,0.07461000233888626
train/loss,0.0744900032877922
train/loss,0.07451000064611435
train/loss,0.07442999631166458
train/loss,0.07430999726057053
train/loss,0.07441999763250351
train/loss,0.07445000112056732
train/loss,0.07444000244140625
train/loss,0.07433000206947327
train/loss,0.07435999810695648
train/loss,0.07425999641418457
train/loss,0.07415000349283218
train/loss,0.07428999990224838
train/loss,0.07446999847888947
train/loss,0.07452999800443649
train/loss,0.0744900032877922
train/loss,0.07444000244140625
train/loss,0.0743200033903122
train/loss,0.07442999631166458
train/loss,0.07438000291585922
train/loss,0.07438000291585922
train/loss,0.07447999715805054
train/loss,0.07441999763250351
train/loss,0.0743200033903122
train/loss,0.0742499977350235
train/loss,0.07422000169754028
train/loss,0.07427000254392624
train/loss,0.07429999858140945
train/loss,0.0743200033903122
train/loss,0.07425999641418457
train/loss,0.07419999688863754
train/loss,0.07417000085115433
train/loss,0.0741799995303154
train/loss,0.07412000000476837
train/loss,0.07417000085115433
train/loss,0.07416000217199326
train/loss,0.07423000037670135
train/loss,0.07428000122308731
train/loss,0.0744599997997284
train/loss,0.07450000196695328
train/loss,0.07446999847888947
train/loss,0.07445000112056732
train/loss,0.07451000064611435
train/loss,0.07457000017166138
train/loss,0.07451999932527542
train/loss,0.07457999885082245
train/loss,0.07468999922275543
train/loss,0.07498999685049057
train/loss,0.07491999864578247
train/loss,0.07489000260829926
train/loss,0.07495000213384628
train/loss,0.07498999685049057
train/loss,0.07503999769687653
train/loss,0.07500000298023224
train/loss,0.0751200020313263
train/loss,0.07506000250577927
train/loss,0.07502999901771545
train/loss,0.07500000298023224
train/loss,0.07496999949216843
train/loss,0.07523000240325928
train/loss,0.07515999674797058
train/loss,0.07508999854326248
train/loss,0.07514999806880951
train/loss,0.07517000287771225
train/loss,0.07518000155687332
train/loss,0.07511000335216522
train/loss,0.07506000250577927
train/loss,0.07507000118494034
train/loss,0.07506000250577927
train/loss,0.07520999759435654
train/loss,0.07515999674797058
train/loss,0.07507999986410141
train/loss,0.07496999949216843
train/loss,0.07506000250577927
train/loss,0.07513000071048737
train/loss,0.07532999664545059
train/loss,0.07546000182628632
train/loss,0.07560999691486359
train/loss,0.07579000294208527
train/loss,0.07586000114679337
train/loss,0.0757799968123436
train/loss,0.07571999728679657
train/loss,0.07565999776124954
train/loss,0.07565999776124954
train/loss,0.07566999644041061
train/loss,0.07558999955654144
train/loss,0.07554999738931656
train/loss,0.0757099986076355
train/loss,0.07571999728679657
train/loss,0.07565999776124954
train/loss,0.07560999691486359
train/loss,0.0754999965429306
train/loss,0.07551000267267227
train/loss,0.07543999701738358
train/loss,0.07543999701738358
train/loss,0.07535000145435333
train/loss,0.07540000230073929
train/loss,0.07539000362157822
train/loss,0.07534000277519226
train/loss,0.07530999928712845
train/loss,0.07532999664545059
train/loss,0.0752900019288063
train/loss,0.07528000324964523
train/loss,0.0752200037240982
train/loss,0.07517000287771225
train/loss,0.07523000240325928
train/loss,0.07534000277519226
train/loss,0.07528000324964523
train/loss,0.07519999891519547
train/loss,0.07513999938964844
train/loss,0.07509999722242355
train/loss,0.07507000118494034
train/loss,0.07502999901771545
train/loss,0.07501000165939331
train/loss,0.07501000165939331
train/loss,0.07498999685049057
train/loss,0.07490000128746033
train/loss,0.07485000044107437
train/loss,0.07479999959468842
train/loss,0.0749099999666214
train/loss,0.07485000044107437
train/loss,0.07479999959468842
train/loss,0.0748400017619133
train/loss,0.07479000091552734
train/loss,0.07487999647855759
train/loss,0.07480999827384949
train/loss,0.07474999874830246
train/loss,0.0746999979019165
train/loss,0.07468000054359436
train/loss,0.07461000233888626
train/loss,0.07461000233888626
train/loss,0.07466000318527222
train/loss,0.07485999912023544
train/loss,0.07492999732494354
train/loss,0.07489000260829926
train/loss,0.07489000260829926
train/loss,0.07492999732494354
train/loss,0.07486999779939651
train/loss,0.07483000308275223
train/loss,0.07479000091552734
train/loss,0.0748400017619133
train/loss,0.07479000091552734
train/loss,0.07473000138998032
train/loss,0.07473000138998032
train/loss,0.07472000271081924
train/loss,0.0746299996972084
train/loss,0.07462000101804733
train/loss,0.07457000017166138
train/loss,0.07457000017166138
train/loss,0.07451000064611435
train/loss,0.07447999715805054
train/loss,0.07451999932527542
train/loss,0.07450000196695328
train/loss,0.07445000112056732
train/loss,0.07457999885082245
train/loss,0.07457999885082245
train/loss,0.07460000365972519
train/loss,0.07458999752998352
train/loss,0.07463999837636948
train/loss,0.07458999752998352
